,state,district,active,confirmed,recovered,deceased,date
6181,Haryana,Bhiwani,5,11,6,0,2020-05-26
6182,Haryana,Bhiwani,5,11,6,0,2020-05-27
6183,Haryana,Bhiwani,5,11,6,0,2020-05-28
6184,Haryana,Bhiwani,7,13,6,0,2020-05-29
6185,Haryana,Bhiwani,7,13,6,0,2020-05-30
6186,Haryana,Bhiwani,27,33,6,0,2020-05-31
6187,Haryana,Charki Dadri,1,1,0,0,2020-04-21
6188,Haryana,Charki Dadri,0,1,1,0,2020-04-22
6189,Haryana,Charki Dadri,0,1,1,0,2020-04-23
6190,Haryana,Charki Dadri,0,1,1,0,2020-04-24
6191,Haryana,Charki Dadri,0,1,1,0,2020-04-25
6192,Haryana,Charki Dadri,0,1,1,0,2020-04-26
6193,Haryana,Charki Dadri,0,1,1,0,2020-04-27
6194,Haryana,Charki Dadri,0,1,1,0,2020-04-28
6195,Haryana,Charki Dadri,0,1,1,0,2020-04-29
6196,Haryana,Charki Dadri,0,1,1,0,2020-04-30
6197,Haryana,Charki Dadri,0,1,1,0,2020-05-01
6198,Haryana,Faridabad,43,43,0,0,2020-04-21
6199,Haryana,Faridabad,17,43,26,0,2020-04-22
6200,Haryana,Faridabad,15,43,28,0,2020-04-23
6201,Haryana,Faridabad,14,43,29,0,2020-04-24
6202,Haryana,Faridabad,14,43,29,0,2020-04-25
6203,Haryana,Faridabad,16,45,29,0,2020-04-26
6204,Haryana,Faridabad,9,46,37,0,2020-04-27
6205,Haryana,Faridabad,6,46,40,0,2020-04-28
6206,Haryana,Faridabad,5,46,41,0,2020-04-29
6207,Haryana,Faridabad,11,53,41,1,2020-04-30
6208,Haryana,Faridabad,18,61,42,1,2020-05-01
6209,Haryana,Faridabad,18,61,42,1,2020-05-02
6210,Haryana,Faridabad,30,73,42,1,2020-05-03
6211,Haryana,Faridabad,31,75,42,2,2020-05-04
6212,Haryana,Faridabad,31,76,43,2,2020-05-05
6213,Haryana,Faridabad,33,78,43,2,2020-05-06
6214,Haryana,Faridabad,39,84,43,2,2020-05-07
6215,Haryana,Faridabad,32,88,54,2,2020-05-08
6216,Haryana,Faridabad,31,88,55,2,2020-05-09
6217,Haryana,Faridabad,38,95,55,2,2020-05-10
6218,Haryana,Faridabad,43,102,55,4,2020-05-11
6219,Haryana,Faridabad,54,115,57,4,2020-05-12
6220,Haryana,Faridabad,57,119,58,4,2020-05-13
6221,Haryana,Faridabad,65,131,62,4,2020-05-14
6222,Haryana,Faridabad,60,140,75,5,2020-05-15
6223,Haryana,Faridabad,62,144,77,5,2020-05-16
6224,Haryana,Faridabad,64,147,77,6,2020-05-17
6225,Haryana,Faridabad,67,150,77,6,2020-05-18
6226,Haryana,Faridabad,71,163,86,6,2020-05-19
6227,Haryana,Faridabad,78,170,86,6,2020-05-20
6228,Haryana,Faridabad,85,181,90,6,2020-05-21
6229,Haryana,Faridabad,75,185,104,6,2020-05-22
6230,Haryana,Faridabad,74,195,115,6,2020-05-23
6231,Haryana,Faridabad,83,209,120,6,2020-05-24
6232,Haryana,Faridabad,85,211,120,6,2020-05-25
6233,Haryana,Faridabad,107,233,120,6,2020-05-26
6234,Haryana,Faridabad,131,258,120,7,2020-05-27
6235,Haryana,Faridabad,131,276,138,7,2020-05-28
6236,Haryana,Faridabad,162,307,138,7,2020-05-29
6237,Haryana,Faridabad,178,339,153,8,2020-05-30
6238,Haryana,Faridabad,169,345,168,8,2020-05-31
6239,Haryana,Fatehabad,1,1,0,0,2020-04-21
6240,Haryana,Fatehabad,0,1,1,0,2020-04-22
6241,Haryana,Fatehabad,0,1,1,0,2020-04-23
6242,Haryana,Fatehabad,0,1,1,0,2020-04-24
6243,Haryana,Fatehabad,0,1,1,0,2020-04-25
6244,Haryana,Fatehabad,0,1,1,0,2020-04-26
6245,Haryana,Fatehabad,0,1,1,0,2020-04-27
6246,Haryana,Fatehabad,0,1,1,0,2020-04-28
6247,Haryana,Fatehabad,0,1,1,0,2020-04-29
6248,Haryana,Fatehabad,0,1,1,0,2020-04-30
6249,Haryana,Fatehabad,0,1,1,0,2020-05-01
6250,Haryana,Fatehabad,0,1,1,0,2020-05-02
6251,Haryana,Fatehabad,4,5,1,0,2020-05-03
6252,Haryana,Fatehabad,4,5,1,0,2020-05-04
6253,Haryana,Fatehabad,4,5,1,0,2020-05-05
6254,Haryana,Fatehabad,4,5,1,0,2020-05-06
6255,Haryana,Fatehabad,4,5,1,0,2020-05-07
6256,Haryana,Fatehabad,6,7,1,0,2020-05-08
6257,Haryana,Fatehabad,6,7,1,0,2020-05-09
6258,Haryana,Fatehabad,6,7,1,0,2020-05-10
6259,Haryana,Fatehabad,6,7,1,0,2020-05-11
6260,Haryana,Fatehabad,6,7,1,0,2020-05-12
6261,Haryana,Fatehabad,6,7,1,0,2020-05-13
6262,Haryana,Fatehabad,6,7,1,0,2020-05-14
6263,Haryana,Fatehabad,6,7,1,0,2020-05-15
6264,Haryana,Fatehabad,7,8,1,0,2020-05-16
6265,Haryana,Fatehabad,7,8,1,0,2020-05-17
6266,Haryana,Fatehabad,7,8,1,0,2020-05-18
6267,Haryana,Fatehabad,7,8,1,0,2020-05-19
6268,Haryana,Fatehabad,6,8,2,0,2020-05-20
6269,Haryana,Fatehabad,5,8,3,0,2020-05-21
6270,Haryana,Fatehabad,5,8,3,0,2020-05-22
6271,Haryana,Fatehabad,3,8,5,0,2020-05-23
6272,Haryana,Fatehabad,2,8,6,0,2020-05-24
6273,Haryana,Fatehabad,3,9,6,0,2020-05-25
6274,Haryana,Fatehabad,3,9,6,0,2020-05-26
6275,Haryana,Fatehabad,3,9,6,0,2020-05-27
6276,Haryana,Fatehabad,4,11,7,0,2020-05-28
6277,Haryana,Fatehabad,5,12,7,0,2020-05-29
6278,Haryana,Fatehabad,8,15,7,0,2020-05-30
6279,Haryana,Fatehabad,8,15,7,0,2020-05-31
6280,Haryana,Gurugram,37,37,0,0,2020-04-21
6281,Haryana,Gurugram,15,41,26,0,2020-04-22
6282,Haryana,Gurugram,19,45,26,0,2020-04-23
6283,Haryana,Gurugram,12,47,35,0,2020-04-24
6284,Haryana,Gurugram,16,51,35,0,2020-04-25
6285,Haryana,Gurugram,16,51,35,0,2020-04-26
6286,Haryana,Gurugram,15,51,36,0,2020-04-27
6287,Haryana,Gurugram,15,51,36,0,2020-04-28
6288,Haryana,Gurugram,15,51,36,0,2020-04-29
6289,Haryana,Gurugram,16,54,38,0,2020-04-30
6290,Haryana,Gurugram,19,57,38,0,2020-05-01
6291,Haryana,Gurugram,25,63,38,0,2020-05-02
6292,Haryana,Gurugram,34,72,38,0,2020-05-03
6293,Haryana,Gurugram,26,73,47,0,2020-05-04
6294,Haryana,Gurugram,37,84,47,0,2020-05-05
6295,Haryana,Gurugram,53,104,51,0,2020-05-06
6296,Haryana,Gurugram,66,117,51,0,2020-05-07
6297,Haryana,Gurugram,75,126,51,0,2020-05-08
6298,Haryana,Gurugram,91,142,51,0,2020-05-09
6299,Haryana,Gurugram,91,142,51,0,2020-05-10
6300,Haryana,Gurugram,94,145,51,0,2020-05-11
6301,Haryana,Gurugram,107,161,54,0,2020-05-12
6302,Haryana,Gurugram,104,166,62,0,2020-05-13
6303,Haryana,Gurugram,108,170,62,0,2020-05-14
6304,Haryana,Gurugram,112,179,67,0,2020-05-15
6305,Haryana,Gurugram,103,193,90,0,2020-05-16
6306,Haryana,Gurugram,100,204,104,0,2020-05-17
6307,Haryana,Gurugram,97,211,114,0,2020-05-18
6308,Haryana,Gurugram,106,220,114,0,2020-05-19
6309,Haryana,Gurugram,95,226,131,0,2020-05-20
6310,Haryana,Gurugram,108,239,131,0,2020-05-21
6311,Haryana,Gurugram,117,250,131,2,2020-05-22
6312,Haryana,Gurugram,120,262,140,2,2020-05-23
6313,Haryana,Gurugram,121,271,148,2,2020-05-24
6314,Haryana,Gurugram,116,284,166,2,2020-05-25
6315,Haryana,Gurugram,132,317,183,2,2020-05-26
6316,Haryana,Gurugram,142,337,193,2,2020-05-27
6317,Haryana,Gurugram,209,405,193,3,2020-05-28
6318,Haryana,Gurugram,293,520,224,3,2020-05-29
6319,Haryana,Gurugram,450,677,224,3,2020-05-30
6320,Haryana,Gurugram,472,759,284,3,2020-05-31
6321,Haryana,Hisar,2,2,0,0,2020-04-21
6322,Haryana,Hisar,1,2,1,0,2020-04-22
6323,Haryana,Hisar,1,2,1,0,2020-04-23
6324,Haryana,Hisar,0,2,2,0,2020-04-24
6325,Haryana,Hisar,0,2,2,0,2020-04-25
6326,Haryana,Hisar,2,4,2,0,2020-04-26
6327,Haryana,Hisar,2,4,2,0,2020-04-27
6328,Haryana,Hisar,2,4,2,0,2020-04-28
6329,Haryana,Hisar,2,4,2,0,2020-04-29
6330,Haryana,Hisar,2,4,2,0,2020-04-30
6331,Haryana,Hisar,2,4,2,0,2020-05-01
6332,Haryana,Hisar,2,4,2,0,2020-05-02
6333,Haryana,Hisar,1,4,3,0,2020-05-03
6334,Haryana,Hisar,1,4,3,0,2020-05-04
6335,Haryana,Hisar,1,4,3,0,2020-05-05
6336,Haryana,Hisar,1,4,3,0,2020-05-06
6337,Haryana,Hisar,1,4,3,0,2020-05-07
6338,Haryana,Hisar,1,4,3,0,2020-05-08
6339,Haryana,Hisar,1,4,3,0,2020-05-09
6340,Haryana,Hisar,1,4,3,0,2020-05-10
6341,Haryana,Hisar,1,4,3,0,2020-05-11
6342,Haryana,Hisar,1,4,3,0,2020-05-12
6343,Haryana,Hisar,1,4,3,0,2020-05-13
6344,Haryana,Hisar,1,4,3,0,2020-05-14
6345,Haryana,Hisar,1,4,3,0,2020-05-15
6346,Haryana,Hisar,1,4,3,0,2020-05-16
6347,Haryana,Hisar,1,4,3,0,2020-05-17
6348,Haryana,Hisar,4,7,3,0,2020-05-18
6349,Haryana,Hisar,6,9,3,0,2020-05-19
6350,Haryana,Hisar,6,9,3,0,2020-05-20
6351,Haryana,Hisar,6,9,3,0,2020-05-21
6352,Haryana,Hisar,6,9,3,0,2020-05-22
6353,Haryana,Hisar,9,12,3,0,2020-05-23
6354,Haryana,Hisar,16,19,3,0,2020-05-24
6355,Haryana,Hisar,17,20,3,0,2020-05-25
6356,Haryana,Hisar,19,22,3,0,2020-05-26
6357,Haryana,Hisar,19,22,3,0,2020-05-27
6358,Haryana,Hisar,21,26,5,0,2020-05-28
6359,Haryana,Hisar,26,31,5,0,2020-05-29
6360,Haryana,Hisar,26,31,5,0,2020-05-30
6361,Haryana,Hisar,35,40,5,0,2020-05-31
6362,Haryana,Jind,2,2,0,0,2020-04-21
6363,Haryana,Jind,0,2,2,0,2020-04-22
6364,Haryana,Jind,0,2,2,0,2020-04-23
6365,Haryana,Jind,0,2,2,0,2020-04-24
6366,Haryana,Jind,0,2,2,0,2020-04-25
6367,Haryana,Jind,0,2,2,0,2020-04-26
6368,Haryana,Jind,0,2,2,0,2020-04-27
6369,Haryana,Jind,0,2,2,0,2020-04-28
6370,Haryana,Jind,0,2,2,0,2020-04-29
6371,Haryana,Jind,0,2,2,0,2020-04-30
6372,Haryana,Jind,0,2,2,0,2020-05-01
6373,Haryana,Jind,0,2,2,0,2020-05-02
6374,Haryana,Jind,6,8,2,0,2020-05-03
6375,Haryana,Jind,8,10,2,0,2020-05-04
6376,Haryana,Jind,8,10,2,0,2020-05-05
6377,Haryana,Jind,9,11,2,0,2020-05-06
6378,Haryana,Jind,12,14,2,0,2020-05-07
6379,Haryana,Jind,15,17,2,0,2020-05-08
6380,Haryana,Jind,15,17,2,0,2020-05-09
6381,Haryana,Jind,15,17,2,0,2020-05-10
6382,Haryana,Jind,15,17,2,0,2020-05-11
6383,Haryana,Jind,16,18,2,0,2020-05-12
6384,Haryana,Jind,8,18,10,0,2020-05-13
6385,Haryana,Jind,10,20,10,0,2020-05-14
6386,Haryana,Jind,10,20,10,0,2020-05-15
6387,Haryana,Jind,10,20,10,0,2020-05-16
6388,Haryana,Jind,5,20,15,0,2020-05-17
6389,Haryana,Jind,5,20,15,0,2020-05-18
6390,Haryana,Jind,6,21,15,0,2020-05-19
6391,Haryana,Jind,8,23,15,0,2020-05-20
6392,Haryana,Jind,8,23,15,0,2020-05-21
6393,Haryana,Jind,8,23,15,0,2020-05-22
6394,Haryana,Jind,8,26,18,0,2020-05-23
6395,Haryana,Jind,8,26,18,0,2020-05-24
6396,Haryana,Jind,11,29,18,0,2020-05-25
6397,Haryana,Jind,9,27,18,0,2020-05-26
6398,Haryana,Jind,8,27,18,1,2020-05-27
6399,Haryana,Jind,8,27,18,1,2020-05-28
6400,Haryana,Jind,8,27,18,1,2020-05-29
6401,Haryana,Jind,2,27,24,1,2020-05-30
6402,Haryana,Jind,2,27,24,1,2020-05-31
6403,Haryana,Kaithal,2,2,0,0,2020-04-21
6404,Haryana,Kaithal,2,2,0,0,2020-04-22
6405,Haryana,Kaithal,2,2,0,0,2020-04-23
6406,Haryana,Kaithal,0,2,2,0,2020-04-24
6407,Haryana,Kaithal,0,2,2,0,2020-04-25
6408,Haryana,Kaithal,0,2,2,0,2020-04-26
6409,Haryana,Kaithal,0,2,2,0,2020-04-27
6410,Haryana,Kaithal,0,2,2,0,2020-04-28
6411,Haryana,Kaithal,0,2,2,0,2020-04-29
6412,Haryana,Kaithal,0,2,2,0,2020-04-30
6413,Haryana,Kaithal,0,2,2,0,2020-05-01
6414,Haryana,Kaithal,0,2,2,0,2020-05-02
6415,Haryana,Kaithal,0,2,2,0,2020-05-03
6416,Haryana,Kaithal,0,2,2,0,2020-05-04
6417,Haryana,Kaithal,0,2,2,0,2020-05-05
6418,Haryana,Kaithal,0,2,2,0,2020-05-06
6419,Haryana,Kaithal,0,2,2,0,2020-05-07
6420,Haryana,Kaithal,0,2,2,0,2020-05-08
6421,Haryana,Kaithal,0,2,2,0,2020-05-09
6422,Haryana,Kaithal,1,3,2,0,2020-05-10
6423,Haryana,Kaithal,1,3,2,0,2020-05-11
6424,Haryana,Kaithal,1,3,2,0,2020-05-12
6425,Haryana,Kaithal,1,3,2,0,2020-05-13
6426,Haryana,Kaithal,1,3,2,0,2020-05-14
6427,Haryana,Kaithal,3,5,2,0,2020-05-15
6428,Haryana,Kaithal,3,5,2,0,2020-05-16
6429,Haryana,Kaithal,3,5,2,0,2020-05-17
6430,Haryana,Kaithal,3,5,2,0,2020-05-18
6431,Haryana,Kaithal,2,5,3,0,2020-05-19
6432,Haryana,Kaithal,2,5,3,0,2020-05-20
6433,Haryana,Kaithal,2,5,3,0,2020-05-21
6434,Haryana,Kaithal,2,5,3,0,2020-05-22
6435,Haryana,Kaithal,2,5,3,0,2020-05-23
6436,Haryana,Kaithal,3,6,3,0,2020-05-24
6437,Haryana,Kaithal,3,6,3,0,2020-05-25
6438,Haryana,Kaithal,2,6,4,0,2020-05-26
6439,Haryana,Kaithal,2,6,4,0,2020-05-27
6440,Haryana,Kaithal,6,10,4,0,2020-05-28
6441,Haryana,Kaithal,13,17,4,0,2020-05-29
6442,Haryana,Kaithal,13,18,5,0,2020-05-30
6443,Haryana,Kaithal,13,18,5,0,2020-05-31
6444,Haryana,Karnal,6,6,0,0,2020-04-21
6445,Haryana,Karnal,0,6,5,1,2020-04-22
6446,Haryana,Karnal,0,6,5,1,2020-04-23
6447,Haryana,Karnal,0,6,5,1,2020-04-24
6448,Haryana,Karnal,0,6,5,1,2020-04-25
6449,Haryana,Karnal,0,6,5,1,2020-04-26
6450,Haryana,Karnal,0,6,5,1,2020-04-27
6451,Haryana,Karnal,0,6,5,1,2020-04-28
6452,Haryana,Karnal,0,6,5,1,2020-04-29
6453,Haryana,Karnal,0,6,5,1,2020-04-30
6454,Haryana,Karnal,0,6,5,1,2020-05-01
6455,Haryana,Karnal,0,6,5,1,2020-05-02
6456,Haryana,Karnal,0,6,5,1,2020-05-03
6457,Haryana,Karnal,0,6,5,1,2020-05-04
6458,Haryana,Karnal,3,9,5,1,2020-05-05
6459,Haryana,Karnal,8,14,5,1,2020-05-06
6460,Haryana,Karnal,8,14,5,1,2020-05-07
6461,Haryana,Karnal,8,14,5,1,2020-05-08
6462,Haryana,Karnal,8,14,5,1,2020-05-09
6463,Haryana,Karnal,8,14,5,1,2020-05-10
6464,Haryana,Karnal,8,14,5,1,2020-05-11
6465,Haryana,Karnal,9,15,5,1,2020-05-12
6466,Haryana,Karnal,9,15,5,1,2020-05-13
6467,Haryana,Karnal,11,17,5,1,2020-05-14
6468,Haryana,Karnal,11,17,5,1,2020-05-15
6469,Haryana,Karnal,7,17,9,1,2020-05-16
6470,Haryana,Karnal,8,18,9,1,2020-05-17
6471,Haryana,Karnal,9,19,9,1,2020-05-18
6472,Haryana,Karnal,10,20,9,1,2020-05-19
6473,Haryana,Karnal,10,20,9,1,2020-05-20
6474,Haryana,Karnal,9,21,11,1,2020-05-21
6475,Haryana,Karnal,11,23,11,1,2020-05-22
6476,Haryana,Karnal,12,24,11,1,2020-05-23
6477,Haryana,Karnal,20,32,11,1,2020-05-24
6478,Haryana,Karnal,16,33,16,1,2020-05-25
6479,Haryana,Karnal,19,36,16,1,2020-05-26
6480,Haryana,Karnal,20,37,16,1,2020-05-27
6481,Haryana,Karnal,25,42,16,1,2020-05-28
6482,Haryana,Karnal,27,48,20,1,2020-05-29
6483,Haryana,Karnal,29,50,20,1,2020-05-30
6484,Haryana,Karnal,29,50,20,1,2020-05-31
6485,Haryana,Kurukshetra,2,2,0,0,2020-04-21
6486,Haryana,Kurukshetra,2,2,0,0,2020-04-22
6487,Haryana,Kurukshetra,1,2,1,0,2020-04-23
6488,Haryana,Kurukshetra,0,2,2,0,2020-04-24
6489,Haryana,Kurukshetra,0,2,2,0,2020-04-25
6490,Haryana,Kurukshetra,0,2,2,0,2020-04-26
6491,Haryana,Kurukshetra,0,2,2,0,2020-04-27
6492,Haryana,Kurukshetra,0,2,2,0,2020-04-28
6493,Haryana,Kurukshetra,0,2,2,0,2020-04-29
6494,Haryana,Kurukshetra,0,2,2,0,2020-04-30
6495,Haryana,Kurukshetra,0,2,2,0,2020-05-01
6496,Haryana,Kurukshetra,0,2,2,0,2020-05-02
6497,Haryana,Kurukshetra,0,2,2,0,2020-05-03
6498,Haryana,Kurukshetra,0,2,2,0,2020-05-04
6499,Haryana,Kurukshetra,0,2,2,0,2020-05-05
6500,Haryana,Kurukshetra,0,2,2,0,2020-05-06
6501,Haryana,Kurukshetra,0,2,2,0,2020-05-07
6502,Haryana,Kurukshetra,0,2,2,0,2020-05-08
6503,Haryana,Kurukshetra,0,2,2,0,2020-05-09
6504,Haryana,Kurukshetra,0,2,2,0,2020-05-10
6505,Haryana,Kurukshetra,0,2,2,0,2020-05-11
6506,Haryana,Kurukshetra,1,3,2,0,2020-05-12
6507,Haryana,Kurukshetra,1,3,2,0,2020-05-13
6508,Haryana,Kurukshetra,1,3,2,0,2020-05-14
6509,Haryana,Kurukshetra,1,3,2,0,2020-05-15
6510,Haryana,Kurukshetra,1,3,2,0,2020-05-16
6511,Haryana,Kurukshetra,1,3,2,0,2020-05-17
6512,Haryana,Kurukshetra,1,3,2,0,2020-05-18
6513,Haryana,Kurukshetra,1,3,2,0,2020-05-19
6514,Haryana,Kurukshetra,4,7,3,0,2020-05-20
6515,Haryana,Kurukshetra,6,9,3,0,2020-05-21
6516,Haryana,Kurukshetra,11,14,3,0,2020-05-22
6517,Haryana,Kurukshetra,12,15,3,0,2020-05-23
6518,Haryana,Kurukshetra,12,15,3,0,2020-05-24
6519,Haryana,Kurukshetra,15,18,3,0,2020-05-25
6520,Haryana,Kurukshetra,18,21,3,0,2020-05-26
6521,Haryana,Kurukshetra,18,21,3,0,2020-05-27
6522,Haryana,Kurukshetra,19,26,7,0,2020-05-28
6523,Haryana,Kurukshetra,14,27,13,0,2020-05-29
6524,Haryana,Kurukshetra,14,27,13,0,2020-05-30
6525,Haryana,Kurukshetra,14,27,13,0,2020-05-31
6526,Haryana,Nuh,57,57,0,0,2020-04-21
6527,Haryana,Nuh,29,57,28,0,2020-04-22
6528,Haryana,Nuh,22,57,35,0,2020-04-23
6529,Haryana,Nuh,22,57,35,0,2020-04-24
6530,Haryana,Nuh,19,57,38,0,2020-04-25
6531,Haryana,Nuh,18,57,39,0,2020-04-26
6532,Haryana,Nuh,13,57,44,0,2020-04-27
6533,Haryana,Nuh,11,57,46,0,2020-04-28
6534,Haryana,Nuh,12,58,46,0,2020-04-29
6535,Haryana,Nuh,8,58,50,0,2020-04-30
6536,Haryana,Nuh,6,58,52,0,2020-05-01
6537,Haryana,Nuh,5,58,53,0,2020-05-02
6538,Haryana,Nuh,5,58,53,0,2020-05-03
6539,Haryana,Nuh,6,59,53,0,2020-05-04
6540,Haryana,Nuh,6,59,53,0,2020-05-05
6541,Haryana,Nuh,6,59,53,0,2020-05-06
6542,Haryana,Nuh,6,59,53,0,2020-05-07
6543,Haryana,Nuh,2,59,57,0,2020-05-08
6544,Haryana,Nuh,2,59,57,0,2020-05-09
6545,Haryana,Nuh,3,60,57,0,2020-05-10
6546,Haryana,Nuh,3,60,57,0,2020-05-11
6547,Haryana,Nuh,3,60,57,0,2020-05-12
6548,Haryana,Nuh,3,60,57,0,2020-05-13
6549,Haryana,Nuh,3,60,57,0,2020-05-14
6550,Haryana,Nuh,4,61,57,0,2020-05-15
6551,Haryana,Nuh,7,65,58,0,2020-05-16
6552,Haryana,Nuh,7,65,58,0,2020-05-17
6553,Haryana,Nuh,5,65,60,0,2020-05-18
6554,Haryana,Nuh,5,65,60,0,2020-05-19
6555,Haryana,Nuh,5,65,60,0,2020-05-20
6556,Haryana,Nuh,5,65,60,0,2020-05-21
6557,Haryana,Nuh,5,65,60,0,2020-05-22
6558,Haryana,Nuh,0,65,65,0,2020-05-23
6559,Haryana,Nuh,0,65,65,0,2020-05-24
6560,Haryana,Nuh,0,65,65,0,2020-05-25
6561,Haryana,Nuh,1,66,65,0,2020-05-26
6562,Haryana,Nuh,1,66,65,0,2020-05-27
6563,Haryana,Nuh,1,66,65,0,2020-05-28
6564,Haryana,Nuh,3,68,65,0,2020-05-29
6565,Haryana,Nuh,5,70,65,0,2020-05-30
6566,Haryana,Nuh,5,70,65,0,2020-05-31
6567,Haryana,Palwal,34,34,0,0,2020-04-21
6568,Haryana,Palwal,8,34,26,0,2020-04-22
6569,Haryana,Palwal,7,34,27,0,2020-04-23
6570,Haryana,Palwal,7,34,27,0,2020-04-24
6571,Haryana,Palwal,5,34,29,0,2020-04-25
6572,Haryana,Palwal,5,34,29,0,2020-04-26
6573,Haryana,Palwal,5,34,29,0,2020-04-27
6574,Haryana,Palwal,2,34,32,0,2020-04-28
6575,Haryana,Palwal,2,34,32,0,2020-04-29
6576,Haryana,Palwal,2,34,32,0,2020-04-30
6577,Haryana,Palwal,2,34,32,0,2020-05-01
6578,Haryana,Palwal,2,34,32,0,2020-05-02
6579,Haryana,Palwal,4,36,32,0,2020-05-03
6580,Haryana,Palwal,4,36,32,0,2020-05-04
6581,Haryana,Palwal,4,36,32,0,2020-05-05
6582,Haryana,Palwal,4,36,32,0,2020-05-06
6583,Haryana,Palwal,4,36,32,0,2020-05-07
6584,Haryana,Palwal,4,36,32,0,2020-05-08
6585,Haryana,Palwal,4,36,32,0,2020-05-09
6586,Haryana,Palwal,4,37,33,0,2020-05-10
6587,Haryana,Palwal,4,37,33,0,2020-05-11
6588,Haryana,Palwal,4,37,33,0,2020-05-12
6589,Haryana,Palwal,3,37,34,0,2020-05-13
6590,Haryana,Palwal,2,37,35,0,2020-05-14
6591,Haryana,Palwal,2,37,35,0,2020-05-15
6592,Haryana,Palwal,4,39,35,0,2020-05-16
6593,Haryana,Palwal,3,39,36,0,2020-05-17
6594,Haryana,Palwal,3,39,36,0,2020-05-18
6595,Haryana,Palwal,4,40,36,0,2020-05-19
6596,Haryana,Palwal,4,40,36,0,2020-05-20
6597,Haryana,Palwal,4,40,36,0,2020-05-21
6598,Haryana,Palwal,3,40,37,0,2020-05-22
6599,Haryana,Palwal,4,41,37,0,2020-05-23
6600,Haryana,Palwal,4,41,37,0,2020-05-24
6601,Haryana,Palwal,4,41,37,0,2020-05-25
6602,Haryana,Palwal,4,43,39,0,2020-05-26
6603,Haryana,Palwal,12,51,39,0,2020-05-27
6604,Haryana,Palwal,12,51,39,0,2020-05-28
6605,Haryana,Palwal,17,58,41,0,2020-05-29
6606,Haryana,Palwal,17,58,41,0,2020-05-30
6607,Haryana,Palwal,18,59,41,0,2020-05-31
6608,Haryana,Panchkula,18,18,0,0,2020-04-21
6609,Haryana,Panchkula,15,18,3,0,2020-04-22
6610,Haryana,Panchkula,15,18,3,0,2020-04-23
6611,Haryana,Panchkula,15,18,3,0,2020-04-24
6612,Haryana,Panchkula,15,18,3,0,2020-04-25
6613,Haryana,Panchkula,8,18,10,0,2020-04-26
6614,Haryana,Panchkula,8,18,10,0,2020-04-27
6615,Haryana,Panchkula,5,18,13,0,2020-04-28
6616,Haryana,Panchkula,5,18,13,0,2020-04-29
6617,Haryana,Panchkula,1,18,17,0,2020-04-30
6618,Haryana,Panchkula,1,18,17,0,2020-05-01
6619,Haryana,Panchkula,1,18,17,0,2020-05-02
6620,Haryana,Panchkula,1,18,17,0,2020-05-03
6621,Haryana,Panchkula,1,18,17,0,2020-05-04
6622,Haryana,Panchkula,1,18,17,0,2020-05-05
6623,Haryana,Panchkula,1,18,17,0,2020-05-06
6624,Haryana,Panchkula,1,18,17,0,2020-05-07
6625,Haryana,Panchkula,1,18,17,0,2020-05-08
6626,Haryana,Panchkula,3,20,17,0,2020-05-09
6627,Haryana,Panchkula,4,22,18,0,2020-05-10
6628,Haryana,Panchkula,4,22,18,0,2020-05-11
6629,Haryana,Panchkula,5,23,18,0,2020-05-12
6630,Haryana,Panchkula,5,23,18,0,2020-05-13
6631,Haryana,Panchkula,5,23,18,0,2020-05-14
6632,Haryana,Panchkula,6,25,19,0,2020-05-15
6633,Haryana,Panchkula,5,25,20,0,2020-05-16
6634,Haryana,Panchkula,2,25,23,0,2020-05-17
6635,Haryana,Panchkula,2,25,23,0,2020-05-18
6636,Haryana,Panchkula,1,25,24,0,2020-05-19
6637,Haryana,Panchkula,1,25,24,0,2020-05-20
6638,Haryana,Panchkula,2,26,24,0,2020-05-21
6639,Haryana,Panchkula,2,26,24,0,2020-05-22
6640,Haryana,Panchkula,1,25,24,0,2020-05-23
6641,Haryana,Panchkula,1,25,24,0,2020-05-24
6642,Haryana,Panchkula,1,25,24,0,2020-05-25
6643,Haryana,Panchkula,1,25,24,0,2020-05-26
6644,Haryana,Panchkula,0,25,25,0,2020-05-27
6645,Haryana,Panchkula,0,25,25,0,2020-05-28
6646,Haryana,Panchkula,1,26,25,0,2020-05-29
6647,Haryana,Panchkula,1,26,25,0,2020-05-30
6648,Haryana,Panchkula,1,26,25,0,2020-05-31
6649,Haryana,Panipat,5,5,0,0,2020-04-21
6650,Haryana,Panipat,1,5,4,0,2020-04-22
6651,Haryana,Panipat,0,5,5,0,2020-04-23
6652,Haryana,Panipat,2,7,5,0,2020-04-24
6653,Haryana,Panipat,3,8,5,0,2020-04-25
6654,Haryana,Panipat,7,12,5,0,2020-04-26
6655,Haryana,Panipat,7,12,5,0,2020-04-27
6656,Haryana,Panipat,8,13,5,0,2020-04-28
6657,Haryana,Panipat,8,13,5,0,2020-04-29
6658,Haryana,Panipat,8,13,5,0,2020-04-30
6659,Haryana,Panipat,8,13,5,0,2020-05-01
6660,Haryana,Panipat,8,13,5,0,2020-05-02
6661,Haryana,Panipat,19,24,5,0,2020-05-03
6662,Haryana,Panipat,22,27,5,0,2020-05-04
6663,Haryana,Panipat,23,28,5,0,2020-05-05
6664,Haryana,Panipat,27,33,5,1,2020-05-06
6665,Haryana,Panipat,28,34,5,1,2020-05-07
